190.949997,185.100006,186.350006,185.899994,180.75,184.5,169.449997,175.399994,176.850006,190.149994,176.800003
185.100006,186.350006,185.899994,180.75,184.5,169.449997,175.399994,176.850006,190.149994,176.800003,179.100006
186.350006,185.899994,180.75,184.5,169.449997,175.399994,176.850006,190.149994,176.800003,179.100006,175.149994
185.899994,180.75,184.5,169.449997,175.399994,176.850006,190.149994,176.800003,179.100006,175.149994,182.300003
180.75,184.5,169.449997,175.399994,176.850006,190.149994,176.800003,179.100006,175.149994,182.300003,181.350006
184.5,169.449997,175.399994,176.850006,190.149994,176.800003,179.100006,175.149994,182.300003,181.350006,180.25
169.449997,175.399994,176.850006,190.149994,176.800003,179.100006,175.149994,182.300003,181.350006,180.25,176.350006
175.399994,176.850006,190.149994,176.800003,179.100006,175.149994,182.300003,181.350006,180.25,176.350006,175.149994
176.850006,190.149994,176.800003,179.100006,175.149994,182.300003,181.350006,180.25,176.350006,175.149994,172.600006
190.149994,176.800003,179.100006,175.149994,182.300003,181.350006,180.25,176.350006,175.149994,172.600006,174.5
176.800003,179.100006,175.149994,182.300003,181.350006,180.25,176.350006,175.149994,172.600006,174.5,173.25
179.100006,175.149994,182.300003,181.350006,180.25,176.350006,175.149994,172.600006,174.5,173.25,169.699997
175.149994,182.300003,181.350006,180.25,176.350006,175.149994,172.600006,174.5,173.25,169.699997,169.5
182.300003,181.350006,180.25,176.350006,175.149994,172.600006,174.5,173.25,169.699997,169.5,166.199997
181.350006,180.25,176.350006,175.149994,172.600006,174.5,173.25,169.699997,169.5,166.199997,170.75
180.25,176.350006,175.149994,172.600006,174.5,173.25,169.699997,169.5,166.199997,170.75,169.050003
176.350006,175.149994,172.600006,174.5,173.25,169.699997,169.5,166.199997,170.75,169.050003,167.399994
175.149994,172.600006,174.5,173.25,169.699997,169.5,166.199997,170.75,169.050003,167.399994,164.199997
172.600006,174.5,173.25,169.699997,169.5,166.199997,170.75,169.050003,167.399994,164.199997,158.75
174.5,173.25,169.699997,169.5,166.199997,170.75,169.050003,167.399994,164.199997,158.75,158.300003
173.25,169.699997,169.5,166.199997,170.75,169.050003,167.399994,164.199997,158.75,158.300003,154.649994
169.699997,169.5,166.199997,170.75,169.050003,167.399994,164.199997,158.75,158.300003,154.649994,159.25
169.5,166.199997,170.75,169.050003,167.399994,164.199997,158.75,158.300003,154.649994,159.25,158.899994
166.199997,170.75,169.050003,167.399994,164.199997,158.75,158.300003,154.649994,159.25,158.899994,159.300003
170.75,169.050003,167.399994,164.199997,158.75,158.300003,154.649994,159.25,158.899994,159.300003,160.449997
169.050003,167.399994,164.199997,158.75,158.300003,154.649994,159.25,158.899994,159.300003,160.449997,161.100006
167.399994,164.199997,158.75,158.300003,154.649994,159.25,158.899994,159.300003,160.449997,161.100006,165.850006
164.199997,158.75,158.300003,154.649994,159.25,158.899994,159.300003,160.449997,161.100006,165.850006,162.550003
158.75,158.300003,154.649994,159.25,158.899994,159.300003,160.449997,161.100006,165.850006,162.550003,168
158.300003,154.649994,159.25,158.899994,159.300003,160.449997,161.100006,165.850006,162.550003,168,163.75
154.649994,159.25,158.899994,159.300003,160.449997,161.100006,165.850006,162.550003,168,163.75,162.300003
159.25,158.899994,159.300003,160.449997,161.100006,165.850006,162.550003,168,163.75,162.300003,165.199997
158.899994,159.300003,160.449997,161.100006,165.850006,162.550003,168,163.75,162.300003,165.199997,160.199997
159.300003,160.449997,161.100006,165.850006,162.550003,168,163.75,162.300003,165.199997,160.199997,154.550003
160.449997,161.100006,165.850006,162.550003,168,163.75,162.300003,165.199997,160.199997,154.550003,155.800003
161.100006,165.850006,162.550003,168,163.75,162.300003,165.199997,160.199997,154.550003,155.800003,151.649994
165.850006,162.550003,168,163.75,162.300003,165.199997,160.199997,154.550003,155.800003,151.649994,156.800003
162.550003,168,163.75,162.300003,165.199997,160.199997,154.550003,155.800003,151.649994,156.800003,159.300003
168,163.75,162.300003,165.199997,160.199997,154.550003,155.800003,151.649994,156.800003,159.300003,160.949997
163.75,162.300003,165.199997,160.199997,154.550003,155.800003,151.649994,156.800003,159.300003,160.949997,170
162.300003,165.199997,160.199997,154.550003,155.800003,151.649994,156.800003,159.300003,160.949997,170,167.899994
165.199997,160.199997,154.550003,155.800003,151.649994,156.800003,159.300003,160.949997,170,167.899994,160.75
160.199997,154.550003,155.800003,151.649994,156.800003,159.300003,160.949997,170,167.899994,160.75,154.850006
154.550003,155.800003,151.649994,156.800003,159.300003,160.949997,170,167.899994,160.75,154.850006,156.75
155.800003,151.649994,156.800003,159.300003,160.949997,170,167.899994,160.75,154.850006,156.75,156.199997
151.649994,156.800003,159.300003,160.949997,170,167.899994,160.75,154.850006,156.75,156.199997,151.25
156.800003,159.300003,160.949997,170,167.899994,160.75,154.850006,156.75,156.199997,151.25,144.300003
159.300003,160.949997,170,167.899994,160.75,154.850006,156.75,156.199997,151.25,144.300003,147.149994
160.949997,170,167.899994,160.75,154.850006,156.75,156.199997,151.25,144.300003,147.149994,137.550003
170,167.899994,160.75,154.850006,156.75,156.199997,151.25,144.300003,147.149994,137.550003,133.449997
167.899994,160.75,154.850006,156.75,156.199997,151.25,144.300003,147.149994,137.550003,133.449997,135.600006
160.75,154.850006,156.75,156.199997,151.25,144.300003,147.149994,137.550003,133.449997,135.600006,129.550003
154.850006,156.75,156.199997,151.25,144.300003,147.149994,137.550003,133.449997,135.600006,129.550003,130.699997
156.75,156.199997,151.25,144.300003,147.149994,137.550003,133.449997,135.600006,129.550003,130.699997,123.75
156.199997,151.25,144.300003,147.149994,137.550003,133.449997,135.600006,129.550003,130.699997,123.75,122.5
151.25,144.300003,147.149994,137.550003,133.449997,135.600006,129.550003,130.699997,123.75,122.5,117.400002
144.300003,147.149994,137.550003,133.449997,135.600006,129.550003,130.699997,123.75,122.5,117.400002,124.050003
147.149994,137.550003,133.449997,135.600006,129.550003,130.699997,123.75,122.5,117.400002,124.050003,122.050003
137.550003,133.449997,135.600006,129.550003,130.699997,123.75,122.5,117.400002,124.050003,122.050003,121.949997
133.449997,135.600006,129.550003,130.699997,123.75,122.5,117.400002,124.050003,122.050003,121.949997,120.900002
135.600006,129.550003,130.699997,123.75,122.5,117.400002,124.050003,122.050003,121.949997,120.900002,121.349998
129.550003,130.699997,123.75,122.5,117.400002,124.050003,122.050003,121.949997,120.900002,121.349998,120.800003
130.699997,123.75,122.5,117.400002,124.050003,122.050003,121.949997,120.900002,121.349998,120.800003,123.849998
123.75,122.5,117.400002,124.050003,122.050003,121.949997,120.900002,121.349998,120.800003,123.849998,112.400002
122.5,117.400002,124.050003,122.050003,121.949997,120.900002,121.349998,120.800003,123.849998,112.400002,107.699997
117.400002,124.050003,122.050003,121.949997,120.900002,121.349998,120.800003,123.849998,112.400002,107.699997,111.050003
124.050003,122.050003,121.949997,120.900002,121.349998,120.800003,123.849998,112.400002,107.699997,111.050003,110.550003
122.050003,121.949997,120.900002,121.349998,120.800003,123.849998,112.400002,107.699997,111.050003,110.550003,120.349998
121.949997,120.900002,121.349998,120.800003,123.849998,112.400002,107.699997,111.050003,110.550003,120.349998,116.349998
120.900002,121.349998,120.800003,123.849998,112.400002,107.699997,111.050003,110.550003,120.349998,116.349998,114.300003
121.349998,120.800003,123.849998,112.400002,107.699997,111.050003,110.550003,120.349998,116.349998,114.300003,116.699997
120.800003,123.849998,112.400002,107.699997,111.050003,110.550003,120.349998,116.349998,114.300003,116.699997,112.650002
123.849998,112.400002,107.699997,111.050003,110.550003,120.349998,116.349998,114.300003,116.699997,112.650002,109.5
112.400002,107.699997,111.050003,110.550003,120.349998,116.349998,114.300003,116.699997,112.650002,109.5,118.050003
107.699997,111.050003,110.550003,120.349998,116.349998,114.300003,116.699997,112.650002,109.5,118.050003,121.25
111.050003,110.550003,120.349998,116.349998,114.300003,116.699997,112.650002,109.5,118.050003,121.25,121.900002
110.550003,120.349998,116.349998,114.300003,116.699997,112.650002,109.5,118.050003,121.25,121.900002,134.350006
120.349998,116.349998,114.300003,116.699997,112.650002,109.5,118.050003,121.25,121.900002,134.350006,127.949997
116.349998,114.300003,116.699997,112.650002,109.5,118.050003,121.25,121.900002,134.350006,127.949997,129.550003
114.300003,116.699997,112.650002,109.5,118.050003,121.25,121.900002,134.350006,127.949997,129.550003,128.600006
116.699997,112.650002,109.5,118.050003,121.25,121.900002,134.350006,127.949997,129.550003,128.600006,122
112.650002,109.5,118.050003,121.25,121.900002,134.350006,127.949997,129.550003,128.600006,122,121.75
109.5,118.050003,121.25,121.900002,134.350006,127.949997,129.550003,128.600006,122,121.75,124.199997
118.050003,121.25,121.900002,134.350006,127.949997,129.550003,128.600006,122,121.75,124.199997,133.25
121.25,121.900002,134.350006,127.949997,129.550003,128.600006,122,121.75,124.199997,133.25,127.900002
121.900002,134.350006,127.949997,129.550003,128.600006,122,121.75,124.199997,133.25,127.900002,130.899994
134.350006,127.949997,129.550003,128.600006,122,121.75,124.199997,133.25,127.900002,130.899994,123.050003
127.949997,129.550003,128.600006,122,121.75,124.199997,133.25,127.900002,130.899994,123.050003,124.5
129.550003,128.600006,122,121.75,124.199997,133.25,127.900002,130.899994,123.050003,124.5,119.900002
128.600006,122,121.75,124.199997,133.25,127.900002,130.899994,123.050003,124.5,119.900002,117.449997
122,121.75,124.199997,133.25,127.900002,130.899994,123.050003,124.5,119.900002,117.449997,115.300003
121.75,124.199997,133.25,127.900002,130.899994,123.050003,124.5,119.900002,117.449997,115.300003,122.400002
124.199997,133.25,127.900002,130.899994,123.050003,124.5,119.900002,117.449997,115.300003,122.400002,119.650002
133.25,127.900002,130.899994,123.050003,124.5,119.900002,117.449997,115.300003,122.400002,119.650002,117.5
127.900002,130.899994,123.050003,124.5,119.900002,117.449997,115.300003,122.400002,119.650002,117.5,120.900002
130.899994,123.050003,124.5,119.900002,117.449997,115.300003,122.400002,119.650002,117.5,120.900002,116.800003
123.050003,124.5,119.900002,117.449997,115.300003,122.400002,119.650002,117.5,120.900002,116.800003,121.300003
124.5,119.900002,117.449997,115.300003,122.400002,119.650002,117.5,120.900002,116.800003,121.300003,127.849998
119.900002,117.449997,115.300003,122.400002,119.650002,117.5,120.900002,116.800003,121.300003,127.849998,126.949997
117.449997,115.300003,122.400002,119.650002,117.5,120.900002,116.800003,121.300003,127.849998,126.949997,125.849998
115.300003,122.400002,119.650002,117.5,120.900002,116.800003,121.300003,127.849998,126.949997,125.849998,139.5
122.400002,119.650002,117.5,120.900002,116.800003,121.300003,127.849998,126.949997,125.849998,139.5,136.850006
119.650002,117.5,120.900002,116.800003,121.300003,127.849998,126.949997,125.849998,139.5,136.850006,131.75
117.5,120.900002,116.800003,121.300003,127.849998,126.949997,125.849998,139.5,136.850006,131.75,132.649994
120.900002,116.800003,121.300003,127.849998,126.949997,125.849998,139.5,136.850006,131.75,132.649994,133.5
116.800003,121.300003,127.849998,126.949997,125.849998,139.5,136.850006,131.75,132.649994,133.5,126.849998
121.300003,127.849998,126.949997,125.849998,139.5,136.850006,131.75,132.649994,133.5,126.849998,147.699997
127.849998,126.949997,125.849998,139.5,136.850006,131.75,132.649994,133.5,126.849998,147.699997,172.449997
126.949997,125.849998,139.5,136.850006,131.75,132.649994,133.5,126.849998,147.699997,172.449997,171.899994
125.849998,139.5,136.850006,131.75,132.649994,133.5,126.849998,147.699997,172.449997,171.899994,177.699997
139.5,136.850006,131.75,132.649994,133.5,126.849998,147.699997,172.449997,171.899994,177.699997,175.050003
136.850006,131.75,132.649994,133.5,126.849998,147.699997,172.449997,171.899994,177.699997,175.050003,172.199997
131.75,132.649994,133.5,126.849998,147.699997,172.449997,171.899994,177.699997,175.050003,172.199997,172
132.649994,133.5,126.849998,147.699997,172.449997,171.899994,177.699997,175.050003,172.199997,172,174.5
133.5,126.849998,147.699997,172.449997,171.899994,177.699997,175.050003,172.199997,172,174.5,171.5
126.849998,147.699997,172.449997,171.899994,177.699997,175.050003,172.199997,172,174.5,171.5,169.050003
147.699997,172.449997,171.899994,177.699997,175.050003,172.199997,172,174.5,171.5,169.050003,172
172.449997,171.899994,177.699997,175.050003,172.199997,172,174.5,171.5,169.050003,172,170.600006
171.899994,177.699997,175.050003,172.199997,172,174.5,171.5,169.050003,172,170.600006,167.050003
177.699997,175.050003,172.199997,172,174.5,171.5,169.050003,172,170.600006,167.050003,168.550003
175.050003,172.199997,172,174.5,171.5,169.050003,172,170.600006,167.050003,168.550003,170.100006
172.199997,172,174.5,171.5,169.050003,172,170.600006,167.050003,168.550003,170.100006,167.75
172,174.5,171.5,169.050003,172,170.600006,167.050003,168.550003,170.100006,167.75,167.399994
174.5,171.5,169.050003,172,170.600006,167.050003,168.550003,170.100006,167.75,167.399994,164.149994
171.5,169.050003,172,170.600006,167.050003,168.550003,170.100006,167.75,167.399994,164.149994,162.350006
169.050003,172,170.600006,167.050003,168.550003,170.100006,167.75,167.399994,164.149994,162.350006,166.100006
172,170.600006,167.050003,168.550003,170.100006,167.75,167.399994,164.149994,162.350006,166.100006,163.399994
170.600006,167.050003,168.550003,170.100006,167.75,167.399994,164.149994,162.350006,166.100006,163.399994,165.899994
167.050003,168.550003,170.100006,167.75,167.399994,164.149994,162.350006,166.100006,163.399994,165.899994,164.800003
168.550003,170.100006,167.75,167.399994,164.149994,162.350006,166.100006,163.399994,165.899994,164.800003,161.5
170.100006,167.75,167.399994,164.149994,162.350006,166.100006,163.399994,165.899994,164.800003,161.5,161.050003
167.75,167.399994,164.149994,162.350006,166.100006,163.399994,165.899994,164.800003,161.5,161.050003,158.199997
167.399994,164.149994,162.350006,166.100006,163.399994,165.899994,164.800003,161.5,161.050003,158.199997,169.399994
164.149994,162.350006,166.100006,163.399994,165.899994,164.800003,161.5,161.050003,158.199997,169.399994,166.100006
162.350006,166.100006,163.399994,165.899994,164.800003,161.5,161.050003,158.199997,169.399994,166.100006,161.5
166.100006,163.399994,165.899994,164.800003,161.5,161.050003,158.199997,169.399994,166.100006,161.5,160.5
163.399994,165.899994,164.800003,161.5,161.050003,158.199997,169.399994,166.100006,161.5,160.5,159.699997
165.899994,164.800003,161.5,161.050003,158.199997,169.399994,166.100006,161.5,160.5,159.699997,161.800003
164.800003,161.5,161.050003,158.199997,169.399994,166.100006,161.5,160.5,159.699997,161.800003,173.350006
161.5,161.050003,158.199997,169.399994,166.100006,161.5,160.5,159.699997,161.800003,173.350006,176.699997
161.050003,158.199997,169.399994,166.100006,161.5,160.5,159.699997,161.800003,173.350006,176.699997,174.949997
158.199997,169.399994,166.100006,161.5,160.5,159.699997,161.800003,173.350006,176.699997,174.949997,180.199997
169.399994,166.100006,161.5,160.5,159.699997,161.800003,173.350006,176.699997,174.949997,180.199997,174.800003
166.100006,161.5,160.5,159.699997,161.800003,173.350006,176.699997,174.949997,180.199997,174.800003,179.149994
161.5,160.5,159.699997,161.800003,173.350006,176.699997,174.949997,180.199997,174.800003,179.149994,175.949997
160.5,159.699997,161.800003,173.350006,176.699997,174.949997,180.199997,174.800003,179.149994,175.949997,176.050003
159.699997,161.800003,173.350006,176.699997,174.949997,180.199997,174.800003,179.149994,175.949997,176.050003,175.5
161.800003,173.350006,176.699997,174.949997,180.199997,174.800003,179.149994,175.949997,176.050003,175.5,174.600006
173.350006,176.699997,174.949997,180.199997,174.800003,179.149994,175.949997,176.050003,175.5,174.600006,176.149994
176.699997,174.949997,180.199997,174.800003,179.149994,175.949997,176.050003,175.5,174.600006,176.149994,183.699997
174.949997,180.199997,174.800003,179.149994,175.949997,176.050003,175.5,174.600006,176.149994,183.699997,185.149994
180.199997,174.800003,179.149994,175.949997,176.050003,175.5,174.600006,176.149994,183.699997,185.149994,184.449997
174.800003,179.149994,175.949997,176.050003,175.5,174.600006,176.149994,183.699997,185.149994,184.449997,193.75
179.149994,175.949997,176.050003,175.5,174.600006,176.149994,183.699997,185.149994,184.449997,193.75,191.100006
175.949997,176.050003,175.5,174.600006,176.149994,183.699997,185.149994,184.449997,193.75,191.100006,185.649994
176.050003,175.5,174.600006,176.149994,183.699997,185.149994,184.449997,193.75,191.100006,185.649994,184.699997
175.5,174.600006,176.149994,183.699997,185.149994,184.449997,193.75,191.100006,185.649994,184.699997,182.550003
174.600006,176.149994,183.699997,185.149994,184.449997,193.75,191.100006,185.649994,184.699997,182.550003,192
176.149994,183.699997,185.149994,184.449997,193.75,191.100006,185.649994,184.699997,182.550003,192,196.350006
183.699997,185.149994,184.449997,193.75,191.100006,185.649994,184.699997,182.550003,192,196.350006,196.25
185.149994,184.449997,193.75,191.100006,185.649994,184.699997,182.550003,192,196.350006,196.25,195.850006
184.449997,193.75,191.100006,185.649994,184.699997,182.550003,192,196.350006,196.25,195.850006,200.350006
193.75,191.100006,185.649994,184.699997,182.550003,192,196.350006,196.25,195.850006,200.350006,197.550003
191.100006,185.649994,184.699997,182.550003,192,196.350006,196.25,195.850006,200.350006,197.550003,197.300003
185.649994,184.699997,182.550003,192,196.350006,196.25,195.850006,200.350006,197.550003,197.300003,195
184.699997,182.550003,192,196.350006,196.25,195.850006,200.350006,197.550003,197.300003,195,191.399994
182.550003,192,196.350006,196.25,195.850006,200.350006,197.550003,197.300003,195,191.399994,185.600006
192,196.350006,196.25,195.850006,200.350006,197.550003,197.300003,195,191.399994,185.600006,188.399994
196.350006,196.25,195.850006,200.350006,197.550003,197.300003,195,191.399994,185.600006,188.399994,186.5
196.25,195.850006,200.350006,197.550003,197.300003,195,191.399994,185.600006,188.399994,186.5,182.199997
195.850006,200.350006,197.550003,197.300003,195,191.399994,185.600006,188.399994,186.5,182.199997,176.100006
200.350006,197.550003,197.300003,195,191.399994,185.600006,188.399994,186.5,182.199997,176.100006,188.050003
197.550003,197.300003,195,191.399994,185.600006,188.399994,186.5,182.199997,176.100006,188.050003,186.199997
197.300003,195,191.399994,185.600006,188.399994,186.5,182.199997,176.100006,188.050003,186.199997,176.600006
195,191.399994,185.600006,188.399994,186.5,182.199997,176.100006,188.050003,186.199997,176.600006,163.850006
191.399994,185.600006,188.399994,186.5,182.199997,176.100006,188.050003,186.199997,176.600006,163.850006,165.699997
185.600006,188.399994,186.5,182.199997,176.100006,188.050003,186.199997,176.600006,163.850006,165.699997,183.75
188.399994,186.5,182.199997,176.100006,188.050003,186.199997,176.600006,163.850006,165.699997,183.75,178.850006
186.5,182.199997,176.100006,188.050003,186.199997,176.600006,163.850006,165.699997,183.75,178.850006,173.600006
182.199997,176.100006,188.050003,186.199997,176.600006,163.850006,165.699997,183.75,178.850006,173.600006,168.899994
176.100006,188.050003,186.199997,176.600006,163.850006,165.699997,183.75,178.850006,173.600006,168.899994,169.75
188.050003,186.199997,176.600006,163.850006,165.699997,183.75,178.850006,173.600006,168.899994,169.75,170.949997
186.199997,176.600006,163.850006,165.699997,183.75,178.850006,173.600006,168.899994,169.75,170.949997,169.5
176.600006,163.850006,165.699997,183.75,178.850006,173.600006,168.899994,169.75,170.949997,169.5,169.100006
163.850006,165.699997,183.75,178.850006,173.600006,168.899994,169.75,170.949997,169.5,169.100006,169.100006
165.699997,183.75,178.850006,173.600006,168.899994,169.75,170.949997,169.5,169.100006,169.100006,161.600006
183.75,178.850006,173.600006,168.899994,169.75,170.949997,169.5,169.100006,169.100006,161.600006,158.050003
178.850006,173.600006,168.899994,169.75,170.949997,169.5,169.100006,169.100006,161.600006,158.050003,158.5
173.600006,168.899994,169.75,170.949997,169.5,169.100006,169.100006,161.600006,158.050003,158.5,150.649994
168.899994,169.75,170.949997,169.5,169.100006,169.100006,161.600006,158.050003,158.5,150.649994,149.899994
169.75,170.949997,169.5,169.100006,169.100006,161.600006,158.050003,158.5,150.649994,149.899994,144.550003
170.949997,169.5,169.100006,169.100006,161.600006,158.050003,158.5,150.649994,149.899994,144.550003,145.25
169.5,169.100006,169.100006,161.600006,158.050003,158.5,150.649994,149.899994,144.550003,145.25,128.949997
169.100006,169.100006,161.600006,158.050003,158.5,150.649994,149.899994,144.550003,145.25,128.949997,125.400002
169.100006,161.600006,158.050003,158.5,150.649994,149.899994,144.550003,145.25,128.949997,125.400002,130.350006
161.600006,158.050003,158.5,150.649994,149.899994,144.550003,145.25,128.949997,125.400002,130.350006,126.199997
158.050003,158.5,150.649994,149.899994,144.550003,145.25,128.949997,125.400002,130.350006,126.199997,125.75
158.5,150.649994,149.899994,144.550003,145.25,128.949997,125.400002,130.350006,126.199997,125.75,114.199997
150.649994,149.899994,144.550003,145.25,128.949997,125.400002,130.350006,126.199997,125.75,114.199997,105.699997
149.899994,144.550003,145.25,128.949997,125.400002,130.350006,126.199997,125.75,114.199997,105.699997,98.900002
144.550003,145.25,128.949997,125.400002,130.350006,126.199997,125.75,114.199997,105.699997,98.900002,88
145.25,128.949997,125.400002,130.350006,126.199997,125.75,114.199997,105.699997,98.900002,88,89.75
128.949997,125.400002,130.350006,126.199997,125.75,114.199997,105.699997,98.900002,88,89.75,82.949997
125.400002,130.350006,126.199997,125.75,114.199997,105.699997,98.900002,88,89.75,82.949997,77.949997
130.350006,126.199997,125.75,114.199997,105.699997,98.900002,88,89.75,82.949997,77.949997,75.5
126.199997,125.75,114.199997,105.699997,98.900002,88,89.75,82.949997,77.949997,75.5,72.949997
125.75,114.199997,105.699997,98.900002,88,89.75,82.949997,77.949997,75.5,72.949997,77.300003
114.199997,105.699997,98.900002,88,89.75,82.949997,77.949997,75.5,72.949997,77.300003,66.199997
105.699997,98.900002,88,89.75,82.949997,77.949997,75.5,72.949997,77.300003,66.199997,68.550003
98.900002,88,89.75,82.949997,77.949997,75.5,72.949997,77.300003,66.199997,68.550003,70.25
88,89.75,82.949997,77.949997,75.5,72.949997,77.300003,66.199997,68.550003,70.25,70.800003
89.75,82.949997,77.949997,75.5,72.949997,77.300003,66.199997,68.550003,70.25,70.800003,70.699997
82.949997,77.949997,75.5,72.949997,77.300003,66.199997,68.550003,70.25,70.800003,70.699997,68.150002
77.949997,75.5,72.949997,77.300003,66.199997,68.550003,70.25,70.800003,70.699997,68.150002,71.050003
75.5,72.949997,77.300003,66.199997,68.550003,70.25,70.800003,70.699997,68.150002,71.050003,67.949997
72.949997,77.300003,66.199997,68.550003,70.25,70.800003,70.699997,68.150002,71.050003,67.949997,65.300003
77.300003,66.199997,68.550003,70.25,70.800003,70.699997,68.150002,71.050003,67.949997,65.300003,67.25
66.199997,68.550003,70.25,70.800003,70.699997,68.150002,71.050003,67.949997,65.300003,67.25,67.599998
68.550003,70.25,70.800003,70.699997,68.150002,71.050003,67.949997,65.300003,67.25,67.599998,74.599998
70.25,70.800003,70.699997,68.150002,71.050003,67.949997,65.300003,67.25,67.599998,74.599998,74.25
70.800003,70.699997,68.150002,71.050003,67.949997,65.300003,67.25,67.599998,74.599998,74.25,72.900002
70.699997,68.150002,71.050003,67.949997,65.300003,67.25,67.599998,74.599998,74.25,72.900002,74.650002
68.150002,71.050003,67.949997,65.300003,67.25,67.599998,74.599998,74.25,72.900002,74.650002,76.849998
71.050003,67.949997,65.300003,67.25,67.599998,74.599998,74.25,72.900002,74.650002,76.849998,80.449997
67.949997,65.300003,67.25,67.599998,74.599998,74.25,72.900002,74.650002,76.849998,80.449997,74.650002
65.300003,67.25,67.599998,74.599998,74.25,72.900002,74.650002,76.849998,80.449997,74.650002,75.900002
67.25,67.599998,74.599998,74.25,72.900002,74.650002,76.849998,80.449997,74.650002,75.900002,75.650002
67.599998,74.599998,74.25,72.900002,74.650002,76.849998,80.449997,74.650002,75.900002,75.650002,74.199997
74.599998,74.25,72.900002,74.650002,76.849998,80.449997,74.650002,75.900002,75.650002,74.199997,75.25
74.25,72.900002,74.650002,76.849998,80.449997,74.650002,75.900002,75.650002,74.199997,75.25,76.949997
72.900002,74.650002,76.849998,80.449997,74.650002,75.900002,75.650002,74.199997,75.25,76.949997,78.150002
74.650002,76.849998,80.449997,74.650002,75.900002,75.650002,74.199997,75.25,76.949997,78.150002,93.25
76.849998,80.449997,74.650002,75.900002,75.650002,74.199997,75.25,76.949997,78.150002,93.25,83.900002
80.449997,74.650002,75.900002,75.650002,74.199997,75.25,76.949997,78.150002,93.25,83.900002,80.900002
74.650002,75.900002,75.650002,74.199997,75.25,76.949997,78.150002,93.25,83.900002,80.900002,83.199997
75.900002,75.650002,74.199997,75.25,76.949997,78.150002,93.25,83.900002,80.900002,83.199997,82.5
75.650002,74.199997,75.25,76.949997,78.150002,93.25,83.900002,80.900002,83.199997,82.5,81.050003
74.199997,75.25,76.949997,78.150002,93.25,83.900002,80.900002,83.199997,82.5,81.050003,86.099998
75.25,76.949997,78.150002,93.25,83.900002,80.900002,83.199997,82.5,81.050003,86.099998,86.199997
76.949997,78.150002,93.25,83.900002,80.900002,83.199997,82.5,81.050003,86.099998,86.199997,87.199997
78.150002,93.25,83.900002,80.900002,83.199997,82.5,81.050003,86.099998,86.199997,87.199997,83.800003
93.25,83.900002,80.900002,83.199997,82.5,81.050003,86.099998,86.199997,87.199997,83.800003,84.349998
